,itemName,type,meal,location,ingredients,hasPeanut,hasGluten,notVegan,notVeg,hasSesame,hasDairy,hasSoy,hasEgg,hasFish,withAlcohol
253,TERIYAKI GLAZED TOFU VEGETABLE STIR FRY #GREEN,WOK/ MONGOLIAN GRILL,Lunch,Neilson,"tofu firm bulk (water, soybeans, calcium sulfate, calcium chloride), prd squash zucchini 20#, prd mushroom sliced reg, prd onion spanish dry, prd pepper red * avg 22/25#, prd pepper green large, sauce asian menu hoisin teriyaki (sugar, bean sauce (water, soybeans, salt, sugar, wheat flour, soybean oil, sesame oil, modified corn starch, caramel color, cooking wine (rice, water, salt), lactic acid, citric acid), water, sweet potato juice concentrate, rice vinegar, soy sauce (water, wheat, soybeans, salt), molasses, food starch- modified, citric acid, spice, sesame oil, potassium sorbate and sodium benzoate (preservatives). ), oil wesson canola 4/1gal, gluten free tamari soy sauce, prd garlic peeled fresh gal, white ground pepper",True,True,False,False,True,False,False,False,False,True
254,THAI RED CURRY CHICKEN,WOK/ MONGOLIAN GRILL,Lunch,Neilson,"chicken strip 1/4 x 1/4 x 3, prd potato chef, water fresh, prd onion spanish dry, cream of coconut 15oz c.lopez (coconut, sugar, water, polysorbate 60, sorbitan monostearate, salt, propylene glycol alginate, mono and diglycerides (emulsifiers), citric acid, guar gum, locust bean.), paste curry red , cornstarch slurry (water fresh, cornstarch), milk coconut * unsweetened can, sauce fish, oil wesson canola 4/1gal, juice fresh lime natural, base chicken (chicken (including meat, skin and fat), salt, sugar, hydrolyzed soy protein, onion powder, maltodextrin, food starch ôøω modified, potato flour, yeast extract, natural flavors (contains egg), spices, turmeric, disodium inosinate, disodium guanylate, garlic powder, chicken broth, whey powder (milk), and potato maltodextrin.)",True,True,True,True,False,True,False,True,True,False
255,VEGETABLE FRIED RICE #GREEN,WOK/ MONGOLIAN GRILL,Lunch,Neilson,"prd broccoli florettes 4/3#, rice white-50 lb (enriched long grain parboiled rice (long grain rice, iron, ferric orthophosphate), thiamine mononitrate and folate), prd onion spanish dry, gluten free tamari soy sauce, prd pepper red * avg 22/25#, oil olive pure, prd garlic peeled fresh gal, ground ginger, black pepper",False,True,False,False,False,False,False,False,False,False
256,FUSILLI PASTA,PIZZA/ PASTA,Lunch,Neilson,"water fresh, pasta rotini (semolina (wheat), durum wheat flour, vitamins/ minerals: vitamin b3 (niacin), iron (ferrous sulfate), vitamin b1 (thiamine mononitrate), vitamiin b2 (riboflavin), folic acid. may contain eggs.), oil wesson canola 4/1gal, kosher salt",True,True,False,False,False,False,False,True,False,False
257,PLAIN TOMATO SAUCE,PIZZA/ PASTA,Lunch,Neilson,"sauce spaghetti (tomato concentrate (water, crushed tomatoes), corn oil, salt, spices, and natural flavors.), oil wesson canola 4/1gal, prd garlic peeled fresh gal, basil leaf, oregano leaves",False,False,False,False,False,False,False,False,False,False
258,ROASTED BUTTERNUT SQUASH RAVIOLI W/ SAGE BUTTER #GREEN,PIZZA/ PASTA,Lunch,Neilson,"water fresh, butter print solids 36/1lb, herb fresh sage",False,False,False,False,False,True,False,False,False,False
259,ROUND CHEESE PIZZA LARGE #GREEN,PIZZA/ PASTA,Lunch,Neilson,"frz pizza crust 16"", cheese mozz shred rutgers blend (low moisture whole milk mozzarella, provolone cheese (pasteurized milk, cheese cultures, salt, enzymes), powdered cellulose (to prevent caking), potassium sorbate and natamycin.), sauce prepared pizza , oregano leaves, basil leaf",False,False,False,False,False,True,False,False,False,False
260,ROUND PEPPERONI CHEESE PIZZA,PIZZA/ PASTA,Lunch,Neilson,"frz pizza crust 16"", sauce prepared pizza , cheese mozz shred rutgers blend (low moisture whole milk mozzarella, provolone cheese (pasteurized milk, cheese cultures, salt, enzymes), powdered cellulose (to prevent caking), potassium sorbate and natamycin.), turkey pepperoni * 20 lb case (turkey, pepperoni seasoning (corn syrup, spices (mustard), paprika, dextrose, paprika oleoresin, garlic powder, spice extractives, smoke flavoring), water, contains 2% or less salt, citric acid, dextrose, carrageenan, pepper, sodium nitrite.), oregano leaves, basil leaf",False,False,True,True,False,True,False,False,False,False
261,VODKA SAUCE,PIZZA/ PASTA,Lunch,Neilson,"alfredo sauce (milk light cream 1/2 gal, grated parmesan, butter print solids 36/1lb, flour all purpose (bleached wheat flour, niacin (a b vitamin), iron, thiamine mononitrate (vitamin b1), riboflavin (vitamin b2), enzymes, folic acid (a b vitamin)), kosher salt, white ground pepper), veg tomato crushed sclafani (tomatoes, salt), vodka travelers club 750ml",True,True,False,False,False,True,False,False,False,True
262,WHOLE WHEAT PENNE,PIZZA/ PASTA,Lunch,Neilson,"water fresh, pasta whgrain penne (whole grain durum wheat flour. this product manufactured on equipment that processes products containing eggs.), oil olive 25%/75%",True,True,False,False,False,False,False,True,False,False
263,BABY BOK CHOY WITH SWEET CHILI SAUCE,VEGETARIAN,Lunch,Neilson,"prd bok choy baby, sauce chili sweet thai, prd pepper red * avg 22/25#",False,False,False,False,False,False,False,False,False,False
264,BAKED BROWN RICE #GREEN,VEGETARIAN,Lunch,Neilson,"water fresh, rice brown (whole grain parboiled brown rice), salt",False,False,False,False,False,False,False,False,False,False
265,FINGERLING POTATOS WITH ROASTED MUSHROOMS #GREEN,VEGETARIAN,Lunch,Neilson,"prd potato fingerling , prd mushroom button, oil olive 25%/75%, kosher salt, herb fresh parsley curly bunch, black pepper",False,False,False,False,False,False,False,False,False,False
266,NEW ORLEANS-STYLE JAMBALAYA #GREEN,VEGETARIAN,Lunch,Neilson,"prd tomato large (6x6), vegan crumbles (water, soy protein concentrate, organic caramel color, canola oil, organic cane sugar, yeast extract, onion powder, salt, garlic powder, natural flavors, sea salt, sugar, spices), water fresh, rice brown (whole grain parboiled brown rice), wine chablis capri 3l, prd onion spanish dry, prd pepper green large, prd celery pascal, veg frz okra cut, base vegetable *golden* rc (salt, dehydrated vegetables (onion, tomato, carrot, celery, bell pepper, carrot juice, green leek), sugar, autolyzed yeast extract, maltodextrin, palm oil, garlic powder, spices, disodium inosinate, disodium guanylate, turmeric extract (color), and natural flavors.), prd garlic peeled fresh gal, oil olive pure, herb fresh parsley curly bunch, black pepper, sauce tabasco 12oz, sage, thyme leaves, ground marjoram",True,False,False,False,False,False,False,False,False,True
267,CUCUMBERS #GREEN,SALAD BAR,Dinner,Neilson,prd cucumber,False,False,False,False,False,False,False,False,False,False
268,LETTUCE #GREEN,SALAD BAR,Dinner,Neilson,prd lettuce iceberg 24hd,False,False,False,False,False,False,False,False,False,False
269,TOMATO WEDGES #GREEN,SALAD BAR,Dinner,Neilson,prd tomato large (6x6),False,False,False,False,False,False,False,False,False,False
270,PASTA DITALINI & BEAN SOUP #GREEN,SOUPS,Dinner,Neilson,"water fresh, pasta ditalini (semolina (wheat), durum wheat flour this product manufactured on equipment that processes products containing eggs.), sauce spaghetti (tomato concentrate (water, crushed tomatoes), corn oil, salt, spices, and natural flavors.), veg dry beans red kidney, veg beans cannellini #10, base vegetable low sodium, prd carrot, prd onion spanish dry, prd garlic peeled fresh gal, oregano leaves, basil leaf",True,True,False,False,False,False,False,True,False,False
271,"12"" HOAGIE ROLL",DELI BAR ENTREE,Dinner,Neilson,"roll sub 12"" sliced (unbleached unbromated wheat flour, shortening (palm oil and cottonseed oil), kwick sponge (whey, corn flour, l-cysteine, potassium bromate), naturell forte db100 (wheat flour, barley flour, sunflower lecithin, ascorbic acid, enzymes), sugar, salt, yeast, corn meal,)",True,True,False,False,False,False,False,False,False,False
272,DELI MEAT,DELI BAR ENTREE,Dinner,Neilson,"turkey catering breast s/off (turkey breast, water, contains 2% or less of dextrose, salt, carrageenan, sodium phosphate.), cheese american slcd yellow (skim milk, american cheese (milk, cheese cultures, salt, enzymes), palm oil, casein (milk protein), modified food starch, sodium citrate, salt, natural flavor, whey, citric acid, sorbic acid (as a preservative), artificial color, lecithin (soy)), cheese provolone 12lb piece (pasteurized milk, cheese culture, salt, and enzymes.), thumann ham boiled cash only (ham, cured with water, salt, dextrose, corn syrup, sodium phosphates, sodium erythorbate, sodium nitrate, flavorings.), salami genoa (pork, beef, salt, contains 2% or less of dextrose, water, spices, sodium ascorbate, lactic acid starter culture, garlic powder, sodium nitrite, bha, bht, citric acid.), thumann ham capicola hot -(dry) (ham, cured with water, salt, dextrose, corn syrup, sodium phosphates, sodium erythorbate, sodium nitrate, flavorings. coated with spices, dextrose, paprika.)",False,True,True,True,False,True,False,False,False,False
273,EGG SALAD #GREEN,DELI BAR ENTREE,Dinner,Neilson,"0, dressing mayonnaise (soybean oil, water, whole eggs and egg yolks, distilled vinegar, salt, sugar, lemon juice concentrate, calcium disodium edta (used to protect quality), natural flavors.), prd celery pascal, salt, black pepper",False,False,False,False,False,False,False,True,False,False
274,ROTISSERIE BBQ CHICKEN,DELI BAR ENTREE,Dinner,Neilson,"chicken whole fresh, dressing ketchup 20oz squz usd (tomato concentrate from red ripe tomatoes, distilled vinegar, high fructose corn syrup, corn syrup, salt, spice, onion powder, natural flavorings), dark brown sugar, vinegar cider, kosher salt, sauce franks hot 4/1gal (aged cayenne red pepper, distilled vinegar, water, salt, garlic powder), granulated onion, spanish paprika, granulated garlic, ground cumin, chili powder (chili pepper, spices, salt, silicon dioxide (to make free flowing), and garlic.), allspice",False,False,False,False,False,False,False,False,False,False
275,CHICKEN TIKKA MASALA,ENTREES,Dinner,Neilson,"chicken thighs boned & s/off, monsoon sauce tikka masala, yogurt fresh greek plain , herb fresh cilantro bunch, spice masala garam , prd ginger peeled, prd garlic peeled fresh gal, kosher salt, chili powder (chili pepper, spices, salt, silicon dioxide (to make free flowing), and garlic.), ground cumin, ground turmeric",False,False,False,False,False,True,False,False,False,False
276,GRILLED PORK CHOPS,ENTREES,Dinner,Neilson,"pork chops 5oz center cut, oil olive 25%/75%, salt, black pepper",False,False,True,True,False,False,False,False,False,False
277,TILAPIA W/ COCONUT CILANTRO SAUCE,ENTREES,Dinner,Neilson,"fish tilapia fresh 5-7oz, milk coconut * unsweetened can, kosher salt, prd garlic peeled fresh gal, prd ginger peeled, prd pepper jalapeno fresh, herb fresh cilantro bunch",False,False,False,False,False,True,False,False,True,False
278,BASMATI RICE,STARCH & POTATOES,Dinner,Neilson,"water fresh, rice basmati, salt",False,False,False,False,False,False,False,False,False,False
279,CREAMY CAULIFLOWER CURRY #GREEN,VEGGIES,Dinner,Neilson,"prd cauliflower florets, prd spinach baby 4lbs, cheese paneer raw, prd onion spanish dry, yogurt fresh greek plain , kosher salt, ground turmeric, spice curry powder (coriander, fenugreek, turmeric, cumin, black pepper, bay leaves, celery seed, nutmeg, clove, onion, red pepper, and ginger.), prd garlic peeled fresh gal, prd ginger peeled, black pepper, oil olive 25%/75%",False,False,False,False,False,True,False,False,False,False
280,TIRAMISU CUPCAKE,DESSERTS,Dinner,Neilson,"tiramisu cupcake (cake pudding basic (whole frozen eggs, vanilla pudding cake mix (sugar, modified corn starch, whey (milk), wheat gluten, salt, sodium aluminum phosphate, soybean oil, sodium bicarbonate and 2% or less of each of the following: propylene glycol esters of fatty acids, mono- and diglycerides, diacetyl tartaric acid esters of mono-diglycerides (datem), artificial flavor ), cake flour purasnow (enriched flour bleached (wheat flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid)), cottonseed oil, sugar granulated, water fresh, water fresh), icing butter cream (sugar granulated, sweetex shortening (high oleic soybean oil, hydrogenated soybean oil, hydrogenated cottonseed oil, mono and diglycerides), sweet butter (cream, salt), water fresh, whipping egg whites (egg whites, guar gum, triethylcitrate), light corn syrup), bs cocoa royal dutch powder (high fat cocoa powder processed with alkali) produced in a facility that also uses peanuts and tree nuts)",True,True,False,False,False,True,False,True,False,False
281,GARLICKY BOK CHOY,WOK/ MONGOLIAN GRILL,Dinner,Neilson,"prd bok choy baby, oil olive 25%/75%, kosher salt, prd garlic peeled fresh gal",False,False,False,False,False,False,False,False,False,False
282,HAWAIIAN SHRIMP FOR SAUTE,WOK/ MONGOLIAN GRILL,Dinner,Neilson,"frz fish shrimp lg pdi 41-50ct t/off, sauce asian menu sweet & sour (liquid sugar, water, sugar, vinegar, brown sugar, pineapple juice, ketchup (tomatoes, vinegar, corn sweetener, salt, onion powder, spice, natural flavoring), soybean oil, propylene glycol alginate, xanthan gum, fd&c red #40 coloring, less than .1% sodium benzoate and potassium sorbate added as preservatives and fd&c yellow #5 and #6 coloring.), fruit pineapple chunks, prd pepper red * avg 22/25#, prd pepper green large, oil wesson canola 4/1gal",False,False,False,False,False,False,False,False,True,False
283,STEAMED WHITE RICE,WOK/ MONGOLIAN GRILL,Dinner,Neilson,"rice white-50 lb (enriched long grain parboiled rice (long grain rice, iron, ferric orthophosphate), thiamine mononitrate and folate), salt",False,False,False,False,False,False,False,False,False,False
284,TERIYAKI GLAZED TOFU VEGETABLE STIR FRY #GREEN,WOK/ MONGOLIAN GRILL,Dinner,Neilson,"tofu firm bulk (water, soybeans, calcium sulfate, calcium chloride), prd squash zucchini 20#, prd mushroom sliced reg, prd onion spanish dry, prd pepper red * avg 22/25#, prd pepper green large, sauce asian menu hoisin teriyaki (sugar, bean sauce (water, soybeans, salt, sugar, wheat flour, soybean oil, sesame oil, modified corn starch, caramel color, cooking wine (rice, water, salt), lactic acid, citric acid), water, sweet potato juice concentrate, rice vinegar, soy sauce (water, wheat, soybeans, salt), molasses, food starch- modified, citric acid, spice, sesame oil, potassium sorbate and sodium benzoate (preservatives). ), oil wesson canola 4/1gal, gluten free tamari soy sauce, prd garlic peeled fresh gal, white ground pepper",True,True,False,False,True,False,False,False,False,True
285,THAI RED CURRY CHICKEN,WOK/ MONGOLIAN GRILL,Dinner,Neilson,"chicken strip 1/4 x 1/4 x 3, prd potato chef, water fresh, prd onion spanish dry, cream of coconut 15oz c.lopez (coconut, sugar, water, polysorbate 60, sorbitan monostearate, salt, propylene glycol alginate, mono and diglycerides (emulsifiers), citric acid, guar gum, locust bean.), paste curry red , cornstarch slurry (water fresh, cornstarch), milk coconut * unsweetened can, sauce fish, oil wesson canola 4/1gal, juice fresh lime natural, base chicken (chicken (including meat, skin and fat), salt, sugar, hydrolyzed soy protein, onion powder, maltodextrin, food starch ôøω modified, potato flour, yeast extract, natural flavors (contains egg), spices, turmeric, disodium inosinate, disodium guanylate, garlic powder, chicken broth, whey powder (milk), and potato maltodextrin.)",True,True,True,True,False,True,False,True,True,False
286,VEGETABLE FRIED RICE #GREEN,WOK/ MONGOLIAN GRILL,Dinner,Neilson,"prd broccoli florettes 4/3#, rice white-50 lb (enriched long grain parboiled rice (long grain rice, iron, ferric orthophosphate), thiamine mononitrate and folate), prd onion spanish dry, gluten free tamari soy sauce, prd pepper red * avg 22/25#, oil olive pure, prd garlic peeled fresh gal, ground ginger, black pepper",False,True,False,False,False,False,False,False,False,False
287,FUSILLI PASTA,PIZZA/ PASTA,Dinner,Neilson,"water fresh, pasta rotini (semolina (wheat), durum wheat flour, vitamins/ minerals: vitamin b3 (niacin), iron (ferrous sulfate), vitamin b1 (thiamine mononitrate), vitamiin b2 (riboflavin), folic acid. may contain eggs.), oil wesson canola 4/1gal, kosher salt",True,True,False,False,False,False,False,True,False,False
288,PENNE PASTA WW,PIZZA/ PASTA,Dinner,Neilson,"water fresh, pasta whgrain penne (whole grain durum wheat flour. this product manufactured on equipment that processes products containing eggs.), salt, oil olive 25%/75%",True,True,False,False,False,False,False,True,False,False
289,PLAIN TOMATO SAUCE,PIZZA/ PASTA,Dinner,Neilson,"sauce spaghetti (tomato concentrate (water, crushed tomatoes), corn oil, salt, spices, and natural flavors.), oil wesson canola 4/1gal, prd garlic peeled fresh gal, basil leaf, oregano leaves",False,False,False,False,False,False,False,False,False,False
290,ROASTED BUTTERNUT SQUASH RAVIOLI W/ SAGE BUTTER #GREEN,PIZZA/ PASTA,Dinner,Neilson,"water fresh, butter print solids 36/1lb, herb fresh sage",False,False,False,False,False,True,False,False,False,False
291,ROUND CHEESE PIZZA LARGE #GREEN,PIZZA/ PASTA,Dinner,Neilson,"frz pizza crust 16"", cheese mozz shred rutgers blend (low moisture whole milk mozzarella, provolone cheese (pasteurized milk, cheese cultures, salt, enzymes), powdered cellulose (to prevent caking), potassium sorbate and natamycin.), sauce prepared pizza , oregano leaves, basil leaf",False,False,False,False,False,True,False,False,False,False
292,ROUND PEPPERONI CHEESE PIZZA,PIZZA/ PASTA,Dinner,Neilson,"frz pizza crust 16"", sauce prepared pizza , cheese mozz shred rutgers blend (low moisture whole milk mozzarella, provolone cheese (pasteurized milk, cheese cultures, salt, enzymes), powdered cellulose (to prevent caking), potassium sorbate and natamycin.), turkey pepperoni * 20 lb case (turkey, pepperoni seasoning (corn syrup, spices (mustard), paprika, dextrose, paprika oleoresin, garlic powder, spice extractives, smoke flavoring), water, contains 2% or less salt, citric acid, dextrose, carrageenan, pepper, sodium nitrite.), oregano leaves, basil leaf",False,False,True,True,False,True,False,False,False,False
293,VODKA SAUCE,PIZZA/ PASTA,Dinner,Neilson,"alfredo sauce (milk light cream 1/2 gal, grated parmesan, butter print solids 36/1lb, flour all purpose (bleached wheat flour, niacin (a b vitamin), iron, thiamine mononitrate (vitamin b1), riboflavin (vitamin b2), enzymes, folic acid (a b vitamin)), kosher salt, white ground pepper), veg tomato crushed sclafani (tomatoes, salt), vodka travelers club 750ml",True,True,False,False,False,True,False,False,False,True
294,BABY BOK CHOY WITH SWEET CHILI SAUCE,VEGETARIAN,Dinner,Neilson,"prd bok choy baby, sauce chili sweet thai, prd pepper red * avg 22/25#",False,False,False,False,False,False,False,False,False,False
295,BAKED BROWN RICE #GREEN,VEGETARIAN,Dinner,Neilson,"water fresh, rice brown (whole grain parboiled brown rice), salt",False,False,False,False,False,False,False,False,False,False
296,FINGERLING POTATOS WITH ROASTED MUSHROOMS #GREEN,VEGETARIAN,Dinner,Neilson,"prd potato fingerling , prd mushroom button, oil olive 25%/75%, kosher salt, herb fresh parsley curly bunch, black pepper",False,False,False,False,False,False,False,False,False,False
297,SWEET & SPICY MONGOLIAN SEITAN #GREEN,VEGETARIAN,Dinner,Neilson,"vegan seitan , water fresh, prd onion spanish dry, gluten free tamari soy sauce, prd garlic peeled fresh gal, prd onion green scallion, oil wesson canola 4/1gal, arrowroot, prd ginger peeled, dark brown sugar, white sesame seeds, spice chinese 5 spice (anise, cinnamon, star anise, cloves, ginger, and sulfiting agents.), crushed red pepper flakes",False,True,False,False,True,False,False,False,False,False
